,0
96,0.7420960708170573
97,0.8063142255498459
98,0.7364679446318245
99,0.772353178490653
100,0.8206264839376848
101,0.9034874757395983
102,0.833709417895223
103,0.9075960017714716
104,0.6499347000882594
105,0.7964191638249906
106,0.7937134625336577
107,0.7397381512688006
108,0.7706960822739746
109,0.8203556380945674
110,0.627075085751447
111,0.6828392054330797
112,0.7236987181122697
113,0.7799318826138669
114,0.8405754446495701
115,0.8605710487112644
116,1.0418401477992318
117,0.8088133901673037
118,0.889028546093049
119,0.8840311443242783
120,0.9638333730155588
121,0.998269135785733
122,0.6491939063662702
123,0.6865192507507408
124,0.7718524519219029
125,0.8231090188193856
126,0.79981114877143
127,0.7379119532442451
128,0.8425426686083812
129,0.7806143259159348
130,0.8477486080917805
131,0.8222157735696969
132,0.7791956802612222
133,0.8689463986826872
134,0.759814209956574
135,0.8850563173311385
136,0.9475481115209312
137,0.9621213719506406
138,0.7862982238383766
139,0.7567608362372392
140,0.7388785222401615
141,0.8647566535407416
142,0.913910546110659
143,0.8743640267420777
144,0.7073437470745951
145,0.6417235628244726
146,0.8636697771282296
147,0.728432992782793
148,0.8317715031630393
149,0.9119937456558997
150,0.7340258710020614
151,0.6897767523599854
152,0.8150765402200624
153,0.7120464162714589
154,0.9119718856226119
155,0.8825996737314737
156,0.9756951416584649
157,0.8291416842166163
158,0.8108182832811971
159,0.7726752665554556
160,0.7580371109215815
161,0.5918997955212817
162,0.6887150328164011
163,0.7786047676308796
164,0.7792568697657118
165,0.7492223427767872
166,0.8605622151366528
167,0.8320467007504626
168,0.847832390090586
169,0.8150994159783911
170,0.8202511210233391
171,0.819523992756523
172,0.8833689825420052
173,0.7591848073045596
174,0.7982701614034244
175,0.7418020067544286
176,0.9664512700150077
177,0.7143949453594284
178,0.7486112693826313
179,0.8057364445947056
180,0.9453662615017995
181,0.873066164351703
182,0.6646354145031943
183,0.6631599415289297
184,0.6834898229982458
185,0.7648991098268805
186,0.8240948949850917
187,0.8235656144718126
188,0.82199238226091
189,0.7120919578572101
190,0.5829466666154268
191,0.6179493534468647
192,0.7307177992872376
193,0.7147555294307318
194,0.8708825869189488
195,0.8005314748849462
196,0.9394084805709729
197,1.040975161345728
198,0.8894389881029271
199,0.9191063785849641
200,0.8920657702054922
201,0.9388620422550816
202,0.8804316359648084
203,0.7019204392988289
204,0.8391586147824059
205,0.7311147712708355
206,0.6647406457974973
207,0.7776021533707342
208,0.6217793087227282
209,0.6745297802498395
210,0.6764976228411779
211,0.6954919961467259
212,0.8253476601704717
213,0.8067361634475999
214,0.7162047635518418
215,0.6936047079077651
216,0.8296967347116274
217,0.9706663373652581
218,0.7511240075637121
219,0.7554324913684458
220,0.788192197507054
221,0.8374334501509312
222,0.8479071127279917
223,0.9254760674700451
224,0.8080613354466183
225,0.8587152227169336
226,0.6239800125163808
227,0.7336655187608413
228,0.7420947198445821
229,0.7020023117616685
230,0.8359147066865031
231,0.843106569922228
232,0.6758747380094535
233,0.7525918129789099
234,0.7418775344766891
235,0.7489093753142965
236,0.8417493029937371
237,0.8141670298530244
238,0.8423826155045219
239,0.8301917135518947
240,0.7119339386803613
241,0.7406242865447408
242,0.8452108918900764
243,0.7792070454046933
244,1.0688586546709773
245,0.9567691702349255
246,0.8021754548676119
247,0.786617565705176
248,0.7123905250611744
249,0.6927174305268171
250,0.9209746993373523
251,0.9100885849640885
252,1.0348017764072759
253,0.922440472859074
254,0.8423544099085086
255,0.8040960113955309
256,0.8743172842701478
257,0.7786866622126668
258,0.9737833631873767
259,0.907543967880324
260,0.8126168771998278
261,0.9409083373488655
262,1.0129178136256682
263,0.8979700095323537
264,0.9004503728294744
265,0.9704941720345073
266,0.8843421623525555
267,0.8503090922264204
268,0.7414216369616882
269,0.7839874592019804
270,0.843702858760467
271,0.716048806079997
272,0.8274062661716749
273,0.7175065461231772
274,0.7153360520608647
275,0.7073611346991864
276,0.7029575827536536
277,0.7347649118896141
278,0.7412138548088902
279,0.9223124515996031
280,0.8826965436463177
281,0.6978146639907065
282,0.9512019552091883
283,0.7034111467875724
284,0.7499152024700503
285,0.7843991762886294
286,0.7645358239968696
287,0.7647083259166834
288,0.7598537389596003
289,0.7436076157286086
290,0.8785782750088794
291,0.8516422644559181
292,0.9559459434968638
293,1.0822031981665445
294,0.9425554845584567
295,0.8627780570420647
296,0.832583289309636
297,0.8550793045996444
298,0.8170835749683347
299,0.8348679987697102
300,0.8957748039937018
301,0.8969492251562573
302,0.8647216594838191
303,0.8306731051513232
304,0.8939416276233545
305,1.0810980374502084
306,0.8079471463459043
307,0.8415309290573251
308,0.9486147619175468
309,0.7877327089825682
310,0.7998478895715478
311,0.8245500752837204
312,0.8078793476013212
313,0.8929088216297573
314,0.7057118777091127
315,0.7998074439698015
316,0.8696546626866817
317,0.95887305415362
318,0.9812674989461994
319,0.8419870787998437
320,0.7668174659558995
321,0.8037295739138313
322,0.7610634018286986
323,0.8136221198579457
324,0.835149558463872
325,0.8417015513226934
326,0.829040912785178
327,0.769128038069064
328,0.8389214546598359
329,0.9770874916261323
330,0.9688551146723263
331,0.9061055698479283
332,0.7082303968360393
333,0.8164824391940174
334,0.6777013704746444
335,0.7201831923387019
336,0.777156178924109
337,0.929485195373551
338,0.908056900590752
339,0.8667289085659244
340,0.7364997232280823
341,0.6892193225253046
342,0.7589876240099854
343,0.7229765174540774
344,0.6603942941263224
345,0.670746455130774
346,0.5428948347038867
347,0.5532546376340753
348,0.7337109294882919
349,0.719008741553732
350,0.670672567713874
351,0.5773247485081382
352,0.6460456768400161
353,0.7463710154815963
354,0.7512147858783389
355,0.6419202841127323
356,0.7604367147336452
357,0.7199026667425895
358,0.6092962564151763
359,0.6120053107585438
360,0.6072561090292754
361,0.622445323162521
362,0.7399952618846848
363,0.6752697506715125
364,0.6794453353814144
365,0.7617065782564746
366,0.8615333523413072
367,0.8366860106472929
368,0.6620852770689244
369,0.7000585915075638
370,0.7302209961935102
371,0.817695383744915
372,0.6824205420464957
373,0.8389592966958482
374,0.7322956027486326
375,0.7787829034804731
376,0.6940537485808072
377,0.8873641564516461
378,0.8816361869356821
379,0.9989114165995783
380,0.9323945179428405
381,1.057096718455342
382,0.9360968775968549
383,0.9766110068160493
384,0.8855253603322407
385,0.9562269747937834
386,0.9088295844723019
387,0.9301945847887302
388,0.8860631345688841
389,0.830894251121496
390,0.9249797316538209
391,0.8983958539101751
392,0.8271174067819084
393,0.9011784902852751
394,0.945519139862119
395,1.011828500130667
396,0.8184858689265371
397,0.8918724182480813
398,1.0607942005370097
399,0.9154698435257976
400,0.6784549154292391
401,0.6086922391091955
402,0.6924361278965256
403,0.6929280149762191
404,0.6534873995660715
405,0.8582936136711068
406,0.7237170484054735
407,0.8094466878536151
408,0.7215692702092902
409,0.7369497841394007
410,0.6554932990872732
411,0.6388409187502136
412,0.6143511627931295
413,0.6377461602528562
414,0.7430189019447778
415,0.6169746871154829
416,0.771077543098705
417,0.7045266637918102
418,0.8157868210332229
419,0.8217771449204392
420,0.9105475032189259
421,0.732909815278756
422,0.7719866214262066
423,0.7369445966800774
424,0.7522835917426869
425,0.9203494636699149
426,0.8131145928429875
427,1.0094260340501224
428,0.8663064971978126
429,0.841995581479429
430,0.9538433650265872
431,0.898674691219351
432,1.1700216289967298
433,0.9966192527057989
434,0.8193585324721173
435,0.7887292924670787
436,0.9227258434385315
437,0.9827735441852573
438,0.9148814957234214
439,0.9598468832935467
440,1.0904049617328826
441,1.0093513191908128
442,0.77650713147254
443,0.7209995709524429
444,0.916115663352402
445,0.90574155928975
446,0.8467007065329184
447,0.8259417206107493
448,0.8005855404421491
449,0.951283240290157
450,0.7250951994796512
451,0.8988776910477564
452,0.6968193969747138
453,0.7814666519806115
454,0.7766828312059333
455,0.8187711029232523
456,0.8918647256514686
457,0.852035516115452
458,0.6702586421593879
459,0.7878771203086321
460,0.8279765963359311
461,0.8204798220726741
462,0.8148125363172821
463,0.715479324485076
464,0.81608392935511
465,0.9260570960763089
466,0.7319895594410399
467,0.8046464588189866
468,0.794675996463697
469,0.8162602527752871
470,0.5624739956219305
471,0.6897799544947917
472,0.7937550117842105
473,0.7517002775570085
474,0.9258352336372107
475,0.9295060375850633
476,0.8196165545921014
477,0.8553715714662827
478,0.9582304578663439
479,0.9260002176271498
480,0.8669783594900823
481,0.7774931419293825
482,0.8708820049052306
483,0.9597277624578417
484,0.9030850585057433
485,1.0489228979293628
486,0.948052870818202
487,0.938473228125174
488,0.9438388612743236
489,1.0248822123245844
490,0.8822946181678657
491,0.9825841652661863
492,1.066704933926426
493,1.1620917078599962
494,1.1141111502441754
495,1.1349374376141432
496,0.9347720417427824
497,0.8759505989062788
498,1.0892107444617327
499,1.0990202553196133
