,0
459,0.7710461827820944
460,0.8008309157986867
461,0.8294354995959494
462,0.8397096084422133
463,0.738802976402276
464,0.8308643259507072
465,0.9409477818971177
466,0.7602224873766678
467,0.8329778092108607
468,0.8125560763016428
469,0.8365641302756744
470,0.5868494337389945
471,0.7115024115082427
472,0.8136791071145405
473,0.7709944672345903
474,0.9216616995090543
475,0.9248795881659573
476,0.8329872647003204
477,0.8695754896581678
478,0.9604530704119151
479,0.9406365573901859
480,0.8777106609789429
481,0.7813669276737107
482,0.8830060678825628
483,0.9656850471135503
484,0.9052236877762573
485,1.054917154946413
486,0.9268702765313326
487,0.9250419673283593
488,0.954485375771373
489,1.038740271065974
490,0.8671271207980825
491,0.9525690654998685
492,1.0055114058465133
493,1.0851434617586355
494,1.073505366498878
495,1.0906007779120706
496,0.9136784575755128
497,0.8612280657450551
498,1.0660109634026602
499,1.0826264953869578
