FPR,TPR
1.0,1.0
1.0,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5833333333333334,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,1.0
0.5828125,0.99875
0.5828125,0.99875
0.5828125,0.99875
0.5828125,0.99875
0.5828125,0.99875
0.5828125,0.99875
0.5822916666666667,0.99875
0.5822916666666667,0.99875
0.5822916666666667,0.99875
0.5822916666666667,0.99875
0.58125,0.99875
0.5802083333333333,0.99875
0.5796875,0.99875
0.5796875,0.99875
0.5796875,0.99875
0.5796875,0.99875
0.5776041666666667,0.99875
0.5765625,0.99875
0.5765625,0.99875
0.5760416666666667,0.99875
0.575,0.99875
0.5729166666666666,0.99875
0.5723958333333333,0.99875
0.5713541666666667,0.99875
0.5697916666666667,0.99875
0.56875,0.995
0.5677083333333334,0.995
0.5666666666666667,0.995
0.5651041666666666,0.995
0.5651041666666666,0.995
0.5645833333333333,0.99375
0.5630208333333333,0.99375
0.5630208333333333,0.99375
0.5625,0.9925
0.5619791666666667,0.9875
0.5614583333333333,0.9875
0.5572916666666666,0.98375
0.5541666666666667,0.97875
0.5494791666666666,0.9775
0.5463541666666667,0.97625
0.5442708333333334,0.9725
